epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,0.9713799793411184,0.7181275089581808,0.3050847457627119,0.29687253208758585
2,0.7739630577464899,0.7024646401405334,0.33962264150943394,0.31883087820108286
3,0.6552416701559667,0.49440717697143555,0.5042016806722689,0.4344248344248344
4,0.576973488761319,0.4630557248989741,0.4444444444444444,0.42064763939763944
5,0.5196509874529309,0.30153651535511017,0.5981308411214953,0.5249338624338624
6,0.4705845989562847,0.3389838983615239,0.616822429906542,0.534060384060384
7,0.4481999295315257,0.25864607592423755,0.6732673267326733,0.5952561327561326
8,0.39846586084200275,0.19687680279215178,0.6947368421052632,0.5828134284016637
9,0.36596087773365005,0.2118129643301169,0.6526315789473685,0.5504208754208754
10,0.3443878956690983,0.13575049551824728,0.723404255319149,0.6487706193588546
11,0.34991331957280636,0.13704095656673113,0.723404255319149,0.6517676767676768
12,0.2942173137777933,0.1445391078790029,0.7252747252747253,0.6492243867243868
13,0.28014356104864013,0.1106612632671992,0.7640449438202247,0.689453601953602
14,0.2677273102518585,0.08836701426965494,0.7951807228915663,0.6843253968253968
15,0.23674294499128504,0.11560056698363042,0.7951807228915663,0.7147759103641457
16,0.22791856927452264,0.05186353692503568,0.85,0.7448051948051947
17,0.19554940153223774,0.054614500051684445,0.8717948717948718,0.7609126984126985
18,0.19396218919643649,0.0323415683165725,0.8831168831168831,0.7738095238095237
19,0.17163153761928832,0.05739382919136915,0.88,0.7625152625152625
20,0.14538160808970807,0.02897299107416984,0.9066666666666666,0.7792207792207791
21,0.1531059974826079,0.02992785316988981,0.9066666666666666,0.7888888888888888
22,0.14788198241688036,0.029541629812835406,0.8947368421052632,0.7727106227106226
23,0.15813600864580454,0.028313891909647282,0.9444444444444444,0.8055555555555555
24,0.11414598091990531,0.010246826076799683,0.9444444444444444,0.8030303030303029
25,0.10950222718249145,0.01288172224938459,0.9577464788732394,0.8106060606060606
26,0.11362331088834994,0.027469154593215233,0.9577464788732394,0.8057590557590558
27,0.08250747306953633,0.003072725608944893,0.9855072463768116,0.826923076923077
28,0.0894031606939852,0.008067165007711688,0.9714285714285714,0.8166666666666668
29,0.09101185916127481,0.003522376381927946,0.9855072463768116,0.8240740740740741
30,0.08869140776651976,0.004160294752788711,0.9855072463768116,0.826923076923077
31,0.08504372009311165,0.007868484723032884,0.9855072463768116,0.826923076923077
32,0.0667339674228397,0.0010579232069047133,1.0,0.8333333333333334
33,0.05318361117652212,0.000461589184202064,1.0,0.8333333333333334
34,0.06912237126508208,0.0006735255021688147,1.0,0.8333333333333334
35,0.03152402816276326,0.0002663203122210689,1.0,0.8333333333333334
36,0.03947518550665808,7.698610473501806e-05,1.0,0.8333333333333334
37,0.029341556244886574,5.2982752019185377e-05,1.0,0.8333333333333334
38,0.03677969106810771,5.576004938726934e-05,1.0,0.8333333333333334
39,0.03670975984088424,2.5583467807640165e-05,1.0,0.8333333333333334
40,0.018738438076885206,1.1839774580598336e-05,1.0,0.8333333333333334
41,0.0406034103048893,8.492448159813648e-06,1.0,0.8333333333333334
42,0.02302188180611345,4.324359451857163e-06,1.0,0.8333333333333334
43,0.024625490246512106,3.2247863449204792e-06,1.0,0.8333333333333334
44,0.020318501151414828,2.316564935730033e-06,1.0,0.8333333333333334
45,0.011240401432602269,1.184956128478613e-06,1.0,0.8333333333333334
46,0.019686878163564937,1.476836719878823e-06,1.0,0.8333333333333334
47,0.0050502357009525566,2.6049021784047e-07,1.0,0.8333333333333334
48,0.010323747915033774,3.13518425324825e-06,1.0,0.8333333333333334
49,0.010215177062407241,5.672300945983958e-07,1.0,0.8333333333333334
50,0.003849750825916929,8.1280207571884e-07,1.0,0.8333333333333334
51,0.007162314293791665,1.6392019238272346e-07,1.0,0.8333333333333334
52,0.006815921549450313,9.947810841737237e-08,1.0,0.8333333333333334
53,0.006688213408716915,1.884460705999421e-07,1.0,0.8333333333333334
54,0.007949575182415984,1.1476744384471733e-07,1.0,0.8333333333333334
55,0.008127709495654388,1.543204620387447e-07,1.0,0.8333333333333334
56,0.001481614655745297,1.0475480083371735e-07,1.0,0.8333333333333334
57,0.0070687973131888715,1.0637780671155876e-07,1.0,0.8333333333333334
58,0.002887100437384773,8.10758488493472e-08,1.0,0.8333333333333334
59,0.0029704172777640122,1.0750777187003753e-07,1.0,0.8333333333333334
60,0.003937582052725043,1.0585209360887878e-07,1.0,0.8333333333333334
