epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,0.5211406352393555,0.3930967390537262,0.18748618173778467,0.014880475449100069
2,0.44494536925445904,0.38916122913360596,0.1775466974773734,0.020345118228816333
3,0.4330704787915403,0.3816703796386719,0.1732124874118832,0.018806020938711553
4,0.42420005775762326,0.39595471024513246,0.18459336990221797,0.020125912601573086
5,0.4205955005053318,0.3781889170408249,0.1686092926712438,0.019635441802857312
6,0.41529908121535275,0.38986188769340513,0.1710174717368962,0.021535290871771036
7,0.4125341228914983,0.38886337280273436,0.19066147859922178,0.023034442060305416
8,0.4096495202093413,0.3754214197397232,0.1705170517051705,0.024263802599494868
9,0.40529569712552155,0.3791503429412842,0.17679769894534994,0.025288065890228216
10,0.4034577664552313,0.3689069926738739,0.1847206385404789,0.025861997904222642
11,0.3999420725034945,0.36781758069992065,0.18215475749722326,0.025591134494832683
12,0.39592114677934936,0.37575102746486666,0.18684574363025874,0.02962729092303808
13,0.39639224631316733,0.37235895693302157,0.1746207917129116,0.02712804730923999
14,0.3932763390017278,0.3714102953672409,0.19412360688956434,0.031196046184791725
15,0.3902599788976438,0.38000454008579254,0.1828335056876939,0.02892373721576107
16,0.38624867717876576,0.36488070487976076,0.1889763779527559,0.03150911057122344
17,0.38271310315890744,0.3724681347608566,0.17712177121771217,0.027691562398518534
18,0.3835295088814967,0.3727884143590927,0.1835233541743288,0.026577207937718467
19,0.38068044230793463,0.3825910180807114,0.18554648616364722,0.029141051556046297
20,0.3795208338309418,0.38673531711101533,0.18171021377672208,0.02964686793241105
21,0.37559108323220053,0.377292737364769,0.17770232031692135,0.027760043871839717
22,0.370468997594082,0.38612770438194277,0.18292908720607295,0.02934432982512323
23,0.3690216336963755,0.3982246696949005,0.18085308056872038,0.030276450600811383
24,0.367862667323965,0.3858026325702667,0.180454020777222,0.0296944058097167
25,0.3643061995054736,0.3896149754524231,0.1821938392186326,0.03140673067947898
26,0.36203850004257576,0.4052999377250671,0.18851615558756946,0.035764961037932946
27,0.360182831233198,0.3965243071317673,0.18164399310212684,0.032226217398504925
28,0.35691954251943214,0.412943622469902,0.18881396271320905,0.03174283042483746
29,0.354710338580789,0.4012528210878372,0.1850085828724013,0.03161174362892218
30,0.3515678039102843,0.41719033420085905,0.1887024150634466,0.03041061707862958
31,0.34902116441816994,0.3947435826063156,0.18344519015659955,0.02960434151191287
32,0.347624154930765,0.4090378642082214,0.18605585694193288,0.02674317216710172
33,0.3447217972892703,0.4265716701745987,0.18852787805856397,0.02950874053908273
34,0.3411855732626987,0.4339183747768402,0.18976330163868096,0.03267884301599508
35,0.3384561737378438,0.4293995827436447,0.19099535634968706,0.03613854338393164
36,0.33789199127843883,0.4335639446973801,0.18255087648599638,0.034158291698446405
37,0.33372382627743663,0.4220998078584671,0.18577936224995048,0.0348074701160609
38,0.33328934849211667,0.45276026129722596,0.1869313482216708,0.03308230063670007
39,0.32943074958342494,0.454655858874321,0.1877875365955667,0.03504501920082059
40,0.32763644036921585,0.4332544833421707,0.18413433700057905,0.0340457802823065
41,0.3254222259151213,0.44727795124053954,0.18333333333333332,0.03457862370650978
42,0.3224260886058663,0.457777339220047,0.18518518518518517,0.03329306311633591
43,0.3219970879003857,0.46944970488548277,0.184634707975717,0.033491141504608045
44,0.3194211203266274,0.4605855613946915,0.1865242399342646,0.03265324149570711
45,0.31544945298722293,0.4629790961742401,0.18393574297188756,0.032014690468049806
46,0.31753362816843117,0.4638246089220047,0.18588570266422616,0.03242700970023671
47,0.3132682212374427,0.46882061958312987,0.18671082591595942,0.033071895806123776
48,0.31364216023322306,0.47516760528087615,0.18963337547408343,0.03612830731313761
49,0.3123069282508258,0.4725889891386032,0.18776671408250356,0.03451278443467624
50,0.31164070241379016,0.4805000782012939,0.19063545150501673,0.03508225051531913
51,0.3079037317498164,0.48271717727184293,0.1897119341563786,0.03502948429110281
52,0.30812130868434906,0.4841557443141937,0.18998129287050508,0.03450170222794748
53,0.3081324676221067,0.4755445897579193,0.1845841784989858,0.03376515125525646
54,0.31050294502214953,0.48092715740203856,0.18770627062706272,0.03375162163077388
55,0.30726225674152374,0.48638286888599397,0.18934169278996865,0.034072864667663724
56,0.30801471943656605,0.4898947387933731,0.18946047678795483,0.03375255961327546
57,0.3073769642999678,0.4859791725873947,0.1885773624091381,0.03344487926159325
58,0.30698875123352715,0.4872123569250107,0.18875,0.03404931783253704
59,0.30921322965260706,0.4865790605545044,0.18794178794178795,0.03368763217516722
60,0.3062881989912553,0.48659863173961637,0.1882401828381467,0.03377995283743541
