epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,1.0847156323492526,0.8269509673118591,0.2884012539184953,0.3051930402784287
2,0.8401179492473603,0.8773622214794159,0.33935018050541516,0.36047789313033624
3,0.7270949359983205,0.6326868236064911,0.42727272727272725,0.43667633536054584
4,0.6349061848595738,0.535149872303009,0.46,0.5268028479915956
5,0.5692713152617216,0.3717574030160904,0.5291005291005291,0.5520638850782391
6,0.5027953224256635,0.34209296107292175,0.5882352941176471,0.6056798534985982
7,0.44111630143597724,0.3497222810983658,0.5962732919254659,0.6089215808115329
8,0.39642783515155317,0.4150513559579849,0.631578947368421,0.6594859685768776
9,0.34818649757653475,0.20068646222352982,0.6712328767123288,0.7099762747806655
10,0.31140311984345315,0.28430675715208054,0.6619718309859155,0.6967654745729612
11,0.2744642240460962,0.15994267165660858,0.78125,0.8029187983733439
12,0.23538585240021348,0.1608635038137436,0.7846153846153846,0.8198217525583256
13,0.20779014497529716,0.12426063045859337,0.8547008547008547,0.8695497313144372
14,0.21455773301422595,0.10661894083023071,0.819672131147541,0.8622172226872479
15,0.18484085504896938,0.07485081814229488,0.864406779661017,0.892847497125572
16,0.16693266013171523,0.04489664174616337,0.918918918918919,0.9188629552265918
17,0.13921629516407846,0.0768059752881527,0.9090909090909091,0.9163620099448976
18,0.1334947747993283,0.08828261867165565,0.8849557522123894,0.9219603925486278
19,0.10337057466385886,0.02706270758062601,0.9444444444444444,0.9511195874832239
20,0.09098888083244674,0.012598550878465176,0.9714285714285714,0.9735537190082645
21,0.07992234492558055,0.020685791154392064,0.9714285714285714,0.9752066115702479
22,0.06426475394691807,0.009058067807927728,0.9714285714285714,0.974825174825175
23,0.055855007404170466,0.012075902428478003,0.9807692307692307,0.9797979797979799
24,0.047656056415871714,0.0006563279748661444,1.0,1.0
25,0.04651771772878419,0.01863645191770047,0.9714285714285714,0.975912975912976
26,0.030766668026262777,0.00180742415250279,0.9902912621359223,0.98989898989899
27,0.033100946566810306,0.0005512400075531332,1.0,1.0
28,0.020854657619202042,5.1457479457894806e-05,1.0,1.0
29,0.016443063550195803,9.094252345676068e-05,1.0,1.0
30,0.014624182393208684,0.00012391309883241775,1.0,1.0
31,0.013304095667490402,0.00026556624288787134,1.0,1.0
32,0.014006491491181805,5.157827672519488e-05,1.0,1.0
33,0.008732924075866321,3.298558567621512e-05,1.0,1.0
34,0.008250239233439061,4.120473636248789e-05,1.0,1.0
35,0.00865310978404068,2.5463820747972932e-05,1.0,1.0
36,0.004318516955663654,6.14571520145546e-05,1.0,1.0
37,0.008253026684292309,5.576452224431705e-05,1.0,1.0
38,0.006924972019646702,3.87470950045099e-05,1.0,1.0
39,0.003363170633485879,3.491669440336409e-05,1.0,1.0
40,0.003936424828179952,3.603918605676881e-05,1.0,1.0
