epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,0.8513868863636491,0.762582312930714,0.1490929081913139,0.04291850992361
2,0.8102502465921607,0.7512910528616472,0.1523545706371191,0.04349007269989475
3,0.800633002809212,0.750994164835323,0.1627260083449235,0.04904449414817391
4,0.7943771063944715,0.7515974261543967,0.14893827160493828,0.05237389582902197
5,0.7875040016942105,0.7702275731346824,0.15239909513037267,0.0503149366899314
6,0.7833333136671681,0.7489867291667245,0.15447630193095377,0.05273831350177631
7,0.7786288778323912,0.7420673532919451,0.1523719165085389,0.05649776979541321
8,0.7736867688133218,0.7490409395911477,0.16469612113669363,0.05812317830563713
9,0.7700142163341328,0.7464108792218295,0.15304107424960506,0.06517061854553302
10,0.7657153160221832,0.7406235310164365,0.15675971538040503,0.0594730849818458
11,0.7656584235571199,0.7453077300028368,0.15923633693485786,0.06374754055818507
12,0.7594475697326122,0.7407388930970972,0.1593617649955678,0.06549006354917898
13,0.7564645759803427,0.7409668348052285,0.15604312464535652,0.06600344054103542
14,0.7534752701972164,0.7788948227058757,0.16325159556600605,0.06458466750355144
15,0.7507396761306935,0.7659293738278475,0.15789473684210525,0.06371327872653541
16,0.7466779464045487,0.7468392063270916,0.1582023377670294,0.07018652694024502
17,0.745865990044707,0.7310615398667075,0.15770265078755283,0.0715469185518995
18,0.743758381760053,0.747787126085975,0.1609007164790174,0.0741418173598256
19,0.743401336636247,0.7478371370922435,0.16466142984985582,0.0655428656142645
20,0.7376169712193268,0.7413728968663649,0.16414063305495413,0.07146831171603388
21,0.7350587233648462,0.7608902996236627,0.16361071932299012,0.07193303589239188
22,0.7346774518153089,0.747738694602793,0.16296593991761277,0.07519016347922981
23,0.7330795501248312,0.7579342208125375,0.15731452974476115,0.07568927198188256
24,0.7295285577827928,0.751255211505023,0.15967607973421927,0.07324099105865073
25,0.728523093091566,0.7402354858138345,0.16350806451612904,0.07514095052396651
26,0.7251827987910664,0.7815404209223661,0.1558313632781718,0.07456599426507472
27,0.7222253487440152,0.7761843475428495,0.15929727595736282,0.07472587768229466
28,0.7198840999333872,0.7564792903986844,0.1624902114330462,0.07469166863320523
29,0.7168053799429855,0.7633070756088604,0.16051364365971107,0.07988352590454759
30,0.7162995468088462,0.7592656666582281,0.1597041774935039,0.0780477087836367
31,0.7139157285798068,0.7675187939947302,0.15999156829679595,0.07353918817051752
32,0.7091385360154728,0.7818508148193359,0.16276661834748396,0.08157721967537979
33,0.7067588584571235,0.7526927373626016,0.16242884250474382,0.08301975793377138
34,0.7048137359699961,0.7728506191210314,0.15935850588712952,0.07934485159094444
35,0.7020234098542208,0.7692344595085491,0.15830931796349665,0.07810669729400388
36,0.6980256602420645,0.7685511193492196,0.1611771584486455,0.08022566243364111
37,0.6991253850486993,0.7676514143293555,0.15872402126631222,0.08298239730442632
38,0.6959194612536727,0.8131866400892084,0.162179418963499,0.08764530978588075
39,0.6939772675603123,0.789348840713501,0.1554054054054054,0.08558278436212982
40,0.6889756612353406,0.7839688089760867,0.15662767088852364,0.08181779637134876
41,0.6878664798319003,0.8049245016141371,0.15939665715450468,0.08335065086951132
42,0.6856546862482351,0.796438379721208,0.16416830352527653,0.08746116936248254
43,0.6838444582486557,0.8108842968940735,0.1604837056773929,0.08531642898226585
44,0.6806327361339903,0.8197403902357275,0.16187658495350804,0.08699522264668089
45,0.6783102912417913,0.8094442784786224,0.15761469731954622,0.08730439617838802
46,0.6784300778881979,0.804795200174505,0.15988142292490118,0.09044848659886943
47,0.6755395443257639,0.8179327330806039,0.15785750378979282,0.08574064844444773
48,0.6727958015129392,0.816340297460556,0.15723462832670543,0.08581174913251421
49,0.6713553901109318,0.816859784451398,0.15822976659593815,0.08442687668257112
50,0.6717580372499208,0.8265744881196455,0.1574515572689459,0.08580337740132031
51,0.6701619359059522,0.8231207105246457,0.15906596148089014,0.0908814759910502
52,0.669713254870668,0.8180323920466683,0.15916885212830342,0.08712017133906909
53,0.6669179624588476,0.830267770723863,0.1592049994877574,0.08671485520793136
54,0.6669552487842108,0.8306870054114949,0.15964162085115047,0.08689635494386347
55,0.6651059176120381,0.8317845192822543,0.15988550398691473,0.0888252648008022
56,0.6664112055369016,0.8295492069287733,0.15931174089068825,0.09047777482406406
57,0.6655070884416332,0.8276294307275252,0.1600243383024034,0.08968060876619244
58,0.6656086013815498,0.8314033502882178,0.15935358494425694,0.08983917209366661
59,0.6636478400836556,0.8317042616280642,0.16052416052416052,0.09058848442452275
60,0.6643444208775536,0.8319722414016724,0.16018025399426464,0.08947424049191033
