epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,0.8506400920240219,0.7707222185351632,0.1314902807775378,0.04160399529102371
2,0.8120240516918528,0.7631589607758955,0.14922600619195048,0.04795565780493736
3,0.8025962774362941,0.7643052583391016,0.14586312563840653,0.048618732605837524
4,0.7943873614241175,0.753279526125301,0.15638226776564937,0.052281763197059655
5,0.7869275863898002,0.7411233376372944,0.1583134447096261,0.0595211260774461
6,0.7797506453290497,0.7437300790439952,0.15613235585496335,0.05886023980027701
7,0.7769895441788065,0.7407923638820648,0.1552209810587664,0.060094538924457055
8,0.7731755466784461,0.7423670291900635,0.15881613308830642,0.0625537692633877
9,0.7680008271656468,0.7373786162246357,0.16434865696995435,0.06691092665748175
10,0.7648775292991918,0.7386855943636461,0.15925744992672203,0.06201462315813008
11,0.7595922992391101,0.7300865948200226,0.1613969828476958,0.06056898526332291
12,0.7587309331543701,0.7393083762038838,0.15688634767780119,0.06428137789405293
13,0.7533614365226131,0.7330194305289875,0.1665465774575399,0.06107126322262728
14,0.7515204595980671,0.7308244027874686,0.16173682214637847,0.07139400236637657
15,0.7481317397228069,0.7448284463448958,0.16066760506736377,0.0752433397541204
16,0.7444043024785101,0.7359666634689678,0.1630557552110073,0.07125159479157687
17,0.7437448976403576,0.737181238152764,0.16588419405320814,0.06959115105050102
18,0.7400121956558551,0.7335836860266599,0.16678402575193643,0.0703084137986268
19,0.7388490731433287,0.7311395921490409,0.15966062475896645,0.07932774758186292
20,0.7361587978015511,0.7312625294381921,0.16444981862152358,0.07978842815959893
21,0.7336325504012027,0.7425425567410209,0.16086697156492344,0.0797175257799052
22,0.7307596484483299,0.756150635805997,0.16042893187552565,0.07841206237509665
23,0.7266421466223938,0.7573104229840365,0.15945283789301756,0.07897559903068514
24,0.7246141681226633,0.7550063918937336,0.16201172845641587,0.07943673476376456
25,0.7245620702956356,0.7321493923664093,0.15979332121328102,0.08009229835354141
26,0.7210510634096329,0.7521160244941711,0.16100250626566415,0.08170215704401078
27,0.7189680258769774,0.754403905435042,0.16094249201277955,0.08622374484726876
28,0.7152249412348042,0.7604978545145555,0.15957964386494114,0.0860019240402403
29,0.7143229692332489,0.7739367403767325,0.1672408393360476,0.08804673815213772
30,0.7106841482685111,0.7523127306591381,0.15871133511216523,0.08466554305294137
31,0.7066868176568026,0.7499089918353341,0.1583070505646556,0.08084409277982568
32,0.7030684563231333,0.7561585605144501,0.16160586916649683,0.08620472120165945
33,0.7030409015504654,0.7696197466416792,0.16184276414621934,0.0847357431048694
34,0.697496450048382,0.751777014949105,0.16603168237417285,0.08849986306269435
35,0.6962336096386451,0.7593781785531477,0.16472478907191643,0.08840916594919292
36,0.696507997768747,0.7675323974002491,0.16425992779783394,0.09033112928280525
37,0.6885369403214104,0.7705154906619679,0.16580310880829016,0.09504337469403332
38,0.6871994262361257,0.7924505472183228,0.1614063124250899,0.08965683750320047
39,0.684184039548292,0.7838658636266534,0.16332726168791742,0.08852406047801528
40,0.6841371876035033,0.7903657447208058,0.1656719489606915,0.08959067780218409
41,0.6788507294183397,0.7831927321173928,0.1602215408960538,0.08877786146033187
42,0.676244564059764,0.7883914844556288,0.16329781937668028,0.0897981493969847
43,0.6757140594013666,0.7922732423652302,0.16241113447481725,0.09202723353065145
44,0.6743417781288341,0.7980308776552026,0.1626064567241038,0.09030659471171743
45,0.6695223721743977,0.7817096195437692,0.15777625526083977,0.08682592399174009
46,0.6679261008561668,0.7927890121936798,0.16579993881921076,0.09021132203336808
47,0.6655543601445559,0.7974016666412354,0.16198941376210926,0.0923191875230234
48,0.6651048937254707,0.8072770427573811,0.16053095509696153,0.08954894363398376
49,0.6627952256108408,0.811066901141947,0.16305916305916307,0.09238269611930094
50,0.6623596592811541,0.8153753876686096,0.16263510036026763,0.0904226875115015
51,0.6630099010837953,0.8100631941448558,0.16383370878558262,0.09443615356089306
52,0.6582258013682177,0.8162589858878743,0.16531304616017273,0.09268310374507414
53,0.6597666329583206,0.8165567381815477,0.16228921819110884,0.09091046251961941
54,0.6588544956708359,0.8175379986112769,0.16382043153696696,0.09186209382031367
55,0.6573925536062758,0.8134421652013605,0.1637939826619072,0.09246728716100162
56,0.657104623014644,0.8166669796813618,0.1643047853768741,0.09277662210734385
57,0.657270280402259,0.8118161152709614,0.16411824668705402,0.0926668368410805
58,0.6569374638930553,0.8159606023268267,0.1629523614802699,0.09217931126455126
59,0.6549039714585589,0.8161654309792952,0.16387070376432078,0.0925084706361371
60,0.6560831535502342,0.8164119612086903,0.1637331150225133,0.09241794258037862
