epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,1.0545698469265914,0.868216335773468,0.26490066225165565,0.30440444221697666
2,0.795111534687189,0.7478417158126831,0.331306990881459,0.38773663424383054
3,0.6870858044578478,0.6057569608092308,0.3991683991683992,0.4564485609017639
4,0.5864968072527494,0.44438422471284866,0.462882096069869,0.5035489767499064
5,0.5171507386825024,0.42319002747535706,0.44298245614035087,0.49975204983879956
6,0.4493220165753976,0.32174093648791313,0.5583756345177665,0.5762002626594721
7,0.4225153715755695,0.3755393773317337,0.5840220385674931,0.6025758229463819
8,0.376233110920741,0.33918309956789017,0.6135693215339233,0.62981271882273
9,0.37087836880714464,0.20805824920535088,0.6888217522658611,0.7057919195300731
10,0.298196172198424,0.1911781243979931,0.738255033557047,0.7504680690826202
11,0.2691172785483874,0.12722756899893284,0.7661016949152543,0.7677101361427379
12,0.22210667010110158,0.12223106995224953,0.7728813559322034,0.792889552515221
13,0.2019779570400715,0.17232787981629372,0.8208955223880597,0.8374205025412844
14,0.17392848403407976,0.06252532033249736,0.8984375,0.909123570032661
15,0.15360132437676954,0.04902857495471835,0.8862745098039215,0.8958281931504753
16,0.13599781732624158,0.03977053379639983,0.9083665338645418,0.9151812617342056
17,0.10477646822348619,0.0366665271576494,0.92,0.925060806639754
18,0.09115701670256945,0.017051103990525007,0.9387755102040817,0.9457260350540984
19,0.07357555632001887,0.00999622099334374,0.9745762711864406,0.9787007583637499
20,0.060045767530727275,0.0156998538877815,0.9745762711864406,0.9757444005270092
21,0.054689091809380516,0.0047446811076952145,0.9871244635193133,0.9834376150165623
22,0.03417887436434961,0.0006377028876158874,1.0,1.0
23,0.026687895017228305,0.0005292330533848144,1.0,1.0
24,0.028226517558206793,0.00019915799202863127,1.0,1.0
25,0.016365967430875827,7.546678443759447e-05,1.0,1.0
26,0.01593529940071629,4.004794175216375e-05,1.0,1.0
27,0.008962799584995268,4.0867404777600314e-05,1.0,1.0
28,0.011527598465666719,9.42650019624125e-05,1.0,1.0
29,0.010828455539572483,2.4942315462794795e-05,1.0,1.0
30,0.009069602904137589,2.442953075387777e-05,1.0,1.0
