epoch,train_loss,dev_loss,dev_f1_micro,dev_f1_macro
1,1.027140523813948,0.8034029006958008,0.27485380116959063,0.3115559545498028
2,0.8112238856810557,0.5620635598897934,0.3344947735191638,0.37242191709276345
3,0.6985019826436345,0.5763809680938721,0.4214876033057851,0.4693422876676465
4,0.6046330153564864,0.4351610541343689,0.4608695652173913,0.48108536343830455
5,0.5328844985629939,0.40662984549999237,0.4727272727272727,0.5135240144743457
6,0.46740228201769574,0.32283876836299896,0.5683060109289617,0.6045737419224614
7,0.41466982926748974,0.25084227323532104,0.5909090909090909,0.6110591209405438
8,0.3773182401362854,0.20543936640024185,0.6506024096385542,0.655380166476423
9,0.3418513862769815,0.20128276199102402,0.6666666666666666,0.6836929647892215
10,0.30222156370365166,0.15963222086429596,0.738255033557047,0.7441299658308457
11,0.26454781099588054,0.117386594414711,0.7638888888888888,0.7677390791027154
12,0.25655733977880657,0.11990485712885857,0.7794117647058824,0.7842149769422497
13,0.2239980213815653,0.0889340415596962,0.7971014492753623,0.8048747548747547
14,0.1958333015253272,0.13819130510091782,0.8120300751879699,0.8245845064026881
15,0.17948030347971222,0.05919486656785011,0.8925619834710744,0.895313171676808
16,0.16810046275488183,0.0981256291270256,0.8372093023255814,0.8361445625081988
17,0.14500521189427074,0.20857644826173782,0.859504132231405,0.8607821471457836
18,0.1246165341072822,0.0799969844520092,0.9391304347826087,0.9569319569319569
19,0.11050949259248527,0.06425924599170685,0.9310344827586207,0.9446664446664447
20,0.10324570288457259,0.017668263404630125,0.9401709401709402,0.9417804417804418
21,0.07802350895738677,0.02199396351352334,0.9482758620689655,0.9546231546231546
22,0.07131524956077809,0.008164833096088842,0.9565217391304348,0.9627039627039626
23,0.053956016962994124,0.008657292506541125,0.9821428571428571,0.9818181818181819
24,0.04951088906441155,0.009001771220937371,0.9734513274336283,0.9746415200960655
25,0.03451253155495417,0.0008266128879768075,1.0,1.0
26,0.03196151189570893,0.00029024139075772837,1.0,1.0
27,0.022031337990852138,0.0022165708942338824,0.9821428571428571,0.9816345270890725
28,0.020048745153031587,0.00015988062750693643,1.0,1.0
29,0.019904174815507495,0.00015259057545335963,1.0,1.0
30,0.014117118666450275,1.130091345658002e-05,1.0,1.0
31,0.013687896249324741,8.906784614737262e-06,1.0,1.0
32,0.010589551900690672,2.543739128668676e-05,1.0,1.0
33,0.009650131309436928,2.3032199578665313e-06,1.0,1.0
34,0.006793255905593676,3.4301136793146725e-06,1.0,1.0
35,0.006791591340723106,1.7782627992346534e-06,1.0,1.0
36,0.005004795875478683,1.0798461573813256e-06,1.0,1.0
37,0.0043601838927005,9.564683693952247e-07,1.0,1.0
38,0.007253918576950553,8.946577736423933e-07,1.0,1.0
39,0.003923930800035894,8.255893817477045e-07,1.0,1.0
40,0.003075261042806831,8.541982481347077e-07,1.0,1.0
